m_N,y,sin2_2theta,omega_h2_scan,omega_h2,converged,retcode,lambda_fs_Mpc,lambda_fs_eq_Mpc,lambda_fs_free_Mpc,v_end,x_kd,lambda_fs_kd_Mpc,r_s_Mpc,x_kd3,lambda_fs_kd3_Mpc,r_s3_Mpc,x_kd_old,lambda_fs_kd_old_Mpc,r_s_old_Mpc
6.2739999999999996e-6,1.778e-8,2.0486289215085565e-9,0.11987231889951658,0.11987231889951658,true,Success,0.3275797308540022,0.1375927041804752,0.18998702667352702,0.026098862020048536,4.0,0.28806198929063936,0.01701034431118093,4.0,0.28806198929063936,0.01701034431118093,4.0,0.28806198929063936,0.01701034431118093
6.2739999999999996e-6,3.162e-8,2.0448493243295625e-9,0.11995493300982331,0.11995493300982331,true,Success,0.3274077641795341,0.13750352400902455,0.1899042401705096,0.02608750061260426,4.0,0.28784107685812355,0.017005945123276293,4.0,0.28784107685812355,0.017005945123276293,4.0,0.28784107685812355,0.017005945123276293
6.2739999999999996e-6,5.623e-8,2.041077060431758e-9,0.12069910588796644,0.12069910588796644,true,Success,0.3270249169737265,0.13734853977838812,0.18967637719533842,0.02605622920834858,4.0,0.28738576673277827,0.016998067911594066,4.0,0.28738576673277827,0.016998067911594066,4.0,0.28738576673277827,0.016998067911594066
6.2739999999999996e-6,1.0e-7,1.980299611574428e-9,0.11998315716624519,0.11998315716624519,true,Success,0.325622121751911,0.13689633899329812,0.1887257827586129,0.025925770563319735,4.0,0.2861109438957946,0.016974608077366442,4.0,0.2861109438957946,0.016974608077366442,4.0,0.2861109438957946,0.016974608077366442
6.2739999999999996e-6,1.778e-7,1.8445770437873729e-9,0.11988486739910659,0.11988486739910659,true,Success,0.32241698223898724,0.1357036454972242,0.1867133367417631,0.025649578186987286,4.0,0.2826493970853584,0.01691040490878015,4.0,0.2826493970853584,0.01691040490878015,4.0,0.2826493970853584,0.01691040490878015
6.2739999999999996e-6,3.162e-7,1.537464035854998e-9,0.11918519921380415,0.11918519921380415,true,Success,0.31651914787525504,0.13349538605530575,0.18302376181994928,0.02514319120844934,4.0,0.2763156981753589,0.016770399122776256,4.0,0.2763156981753589,0.016770399122776256,4.0,0.2763156981753589,0.016770399122776256
6.2739999999999996e-6,5.623e-7,1.0812849596605153e-9,0.11990163772952332,0.11990163772952332,true,Success,0.31200967954347836,0.13169123381419118,0.1803184457292872,0.024771874136133576,4.0,0.27068490027416753,0.01657730763505792,4.0,0.27068490027416753,0.01657730763505792,4.0,0.27068490027416753,0.01657730763505792
6.2739999999999996e-6,1.0e-6,6.197552653868009e-10,0.11962654195206053,0.11962654195206053,true,Success,0.31609560122436,0.1328137991462118,0.1832818020781482,0.025178607643878092,4.0,0.27265158939733103,0.016341134670811885,4.0,0.27265158939733103,0.016341134670811885,4.0,0.27265158939733103,0.016341134670811885
6.2739999999999996e-6,1.778e-6,3.033810722249073e-10,0.11950370089281628,0.11950370089281628,true,Success,0.3277372028748736,0.1365460042301583,0.1911911986447153,0.02626411785014466,4.0,0.2814016855289591,0.016017881473098308,4.0,0.2814016855289591,0.016017881473098308,4.0,0.2814016855289591,0.016017881473098308
6.2739999999999996e-6,3.162e-6,1.3335931847087515e-10,0.11962758274594947,0.11962758274594947,true,Success,0.3410149922511594,0.14091106358568822,0.2001039286654711,0.027487168415252967,4.0,0.29179389830695973,0.01500135445831708,4.0,0.29179389830695973,0.01500135445831708,4.0,0.29179389830695973,0.01500135445831708
6.2739999999999996e-6,5.623e-6,5.464344189338127e-11,0.11979409573998809,0.11979409573998809,true,Success,0.35298319044446014,0.14483907339601604,0.20814411704844413,0.028590332391767424,4.0,0.3009938750993506,0.012599508037578297,4.0,0.3009938750993506,0.012599508037578297,4.0,0.3009938750993506,0.012599508037578297
6.2739999999999996e-6,1.0e-5,2.1346551008793488e-11,0.11984532443318174,0.11984532443318174,true,Success,0.3627686710177172,0.148049980226453,0.2147186907912642,0.02949229361541382,4.0,0.3083935406903993,0.010625463147716289,4.0,0.3083935406903993,0.010625463147716289,4.0,0.3083935406903993,0.010625463147716289
6.2739999999999996e-6,1.778e-5,8.065371877728081e-12,0.11991868935975095,0.11991868935975095,true,Success,0.37103780119380714,0.15072047055896406,0.2203173306348431,0.03026028566624425,4.0,0.31442286931992103,0.009173621485844913,4.0,0.31442286931992103,0.009173621485844913,5.567024818679477,0.3203702605641608,0.01624938171878157
6.2739999999999996e-6,3.162e-5,2.97086677771994e-12,0.11988988089604592,0.11988988089604592,true,Success,0.3778289003339104,0.15291859106350383,0.22491030927040662,0.030890268979255255,4.0,0.3192273304235737,0.007959486505338152,4.0,0.3192273304235737,0.007959486505338152,15.66809364112067,0.29552915115103845,0.04366027601378002
6.2739999999999996e-6,5.623e-5,1.0733576171295447e-12,0.11985887422414067,0.11985887422414067,true,Success,0.3835842302975942,0.15478348411375126,0.22880074618384297,0.03142384875191876,4.0,0.32298836995127167,0.0071235417104519175,4.0,0.32298836995127167,0.0071235417104519175,49.25145411549159,0.2576718449930515,0.07892006817171901
6.2739999999999996e-6,0.0001,3.811931385837512e-13,0.12001448838683461,0.12001448838683461,true,Success,0.38875668076611003,0.15640723055319097,0.23234945021291908,0.03191052565623685,4.0,0.32621494561137476,0.006414065702286286,4.0,0.32621494561137476,0.006414065702286286,156.09339552506907,0.21477694866707553,0.11602630082408077
6.2739999999999996e-6,0.0001778,1.327844262405055e-13,0.11993333892061087,0.11993333892061087,true,Success,0.3926056889978415,0.15761385052321078,0.23499183847463073,0.032272887312596435,13.130873801756538,0.3149858856532447,0.03713346668441472,7.041503444800683,0.33571466736155453,0.019192647643962328,492.25145514269155,0.17159780456061696,0.1534058686658805
6.2739999999999996e-6,0.0003162,4.4428794258362785e-14,0.11945457438059594,0.11945457438059594,true,Success,0.3940901965166195,0.15798699131470192,0.2361032052019175,0.032425288187511565,43.04606940217031,0.2710442732140493,0.07474088843016963,24.642150795145206,0.292735860716518,0.056689548513227855,1523.9604715695195,0.12852327017389453,0.18931941928350493
6.2739999999999996e-6,0.0005623,1.2987928458253614e-14,0.119880490238386,0.119880490238386,true,Success,0.3867780901907692,0.15508580568994007,0.2316922845008291,0.031820402982113874,134.90301055051,0.2199299053356994,0.11074261521653854,78.05300218530431,0.2423114350766777,0.093200380786631,4531.525389499368,0.08744765760515555,0.21787908201192646
6.2739999999999996e-6,0.001,2.7189031248720877e-15,0.12570162723635345,0.12570162723635345,true,Success,0.3557811668826925,0.14345665688900636,0.21232450999368616,0.029163849440559702,415.6928743857829,0.16107717186059736,0.139024066368527,240.93725541536793,0.18062160485508005,0.12321900663867379,12645.837942565242,0.05156149239174436,0.2276187907594201
6.2739999999999996e-6,0.001778,6.349466822958939e-16,0.12003997825227215,0.12003997825227215,true,Success,0.3283955589540129,0.1328056053922109,0.195589953561802,0.026867759255124576,1211.9261544723702,0.11371663164454726,0.15876662215292597,707.1864571057187,0.1310270340294379,0.144763148453172,32238.71270665918,0.02892666907121698,0.22736054082457974
6.2739999999999996e-6,0.003162,1.785234696515129e-16,0.12039294557270731,0.12039294557270731,true,Success,0.3156078127093449,0.12765695129698923,0.1879508614123557,0.025819419714046922,3598.4104530606737,0.07728683085771784,0.17915818890526078,2133.445547890302,0.09229940227638454,0.16701326646054035,82525.66984976907,0.015097324375345333,0.2294685883683939
6.2739999999999996e-6,0.005623,5.462049983131075e-17,0.11998010580377264,0.11998010580377264,true,Success,0.3268515010553054,0.13079379733035693,0.1960577037249485,0.026931946170466365,10525.828048207073,0.051910350550531156,0.20877676880966253,6409.224628911883,0.06448558096420443,0.19860355308009084,213721.1001368371,0.006875286924618404,0.24520962255827186
6.2739999999999996e-6,0.01,1.721822942662155e-17,0.12094547205753814,0.12094547205753814,true,Success,0.3756989942494312,0.14600433946742294,0.22969465478200826,0.03154644434813418,30657.429150100274,0.03497204039006152,0.2611497451416572,19186.802557418716,0.04524901199003297,0.252835706953503,577334.5423765609,0.0011994433738028278,0.2884716710462024
6.2739999999999996e-6,0.01778,5.519882524506526e-18,0.12018888175703864,0.12018888175703864,true,Success,0.4533437332543001,0.16897506681748786,0.28436866643681225,0.03904055288963689,86807.70041047236,0.022001633329033824,0.332822016944617,55248.42666759461,0.030135246355651527,0.3262418954912459,1.5784262942786026e6,0.0,0.3536795086163527
6.2739999999999996e-6,0.03162,1.7833135335633386e-18,0.12004105446867501,0.12003920910598613,false,Success,0.5531546664923066,0.1967462438013181,0.3564084226909885,0.04890024659466265,242059.51202625237,0.010863350979320832,0.4203448702307661,155235.81255637793,0.01713671877335336,0.41526967131427533,Inf,0.0,0.4347809485675029
6.2739999999999996e-6,0.05623,5.78406905451694e-19,0.12000751397459941,0.11998384670974288,false,Success,0.6754077793530388,0.22816969633912745,0.44723808301391127,0.061301921546034775,669000.7464435766,0.0008498765666817341,0.5243897711700226,430339.41665838636,0.005630298608265767,0.5205223672179161,Inf,0.0,0.5321605159900991
8.143e-6,1.778e-8,1.316810158678063e-9,0.11996002092099872,0.11996002092099872,true,Success,0.253920155977063,0.1042383199242269,0.14968183605283614,0.02557220274895372,4.0,0.22355159030839747,0.013133254799486653,4.0,0.22355159030839747,0.013133254799486653,4.0,0.22355159030839747,0.013133254799486653
8.143e-6,3.162e-8,1.3153148231384176e-9,0.11997604043183792,0.11997604043183792,true,Success,0.25387636366346633,0.10422314209036748,0.14965322157309882,0.025567318754557974,4.0,0.2235209945496252,0.013132439701343339,4.0,0.2235209945496252,0.013132439701343339,4.0,0.2235209945496252,0.013132439701343339
8.143e-6,5.623e-8,1.3138213283031333e-9,0.1203221080255605,0.1203221080255605,true,Success,0.2537158299537653,0.10416737906540718,0.1495484508883581,0.0255494361975314,4.0,0.2233470888831563,0.013129420526565043,4.0,0.2233470888831563,0.013129420526565043,4.0,0.2233470888831563,0.013129420526565043
8.143e-6,1.0e-7,1.2940435783588084e-9,0.11999285703737654,0.11999285703737654,true,Success,0.2532687677658051,0.10400456378239632,0.14926420398340878,0.025500919950597143,4.0,0.222870356986841,0.01312056300497371,4.0,0.222870356986841,0.01312056300497371,4.0,0.222870356986841,0.01312056300497371
8.143e-6,1.778e-7,1.2460450943340611e-9,0.11996846134919482,0.11996846134919482,true,Success,0.2518917385712869,0.10352735288350887,0.14836438568777804,0.025347334135679776,4.0,0.22154911686807757,0.013094429451070434,4.0,0.22154911686807757,0.013094429451070434,4.0,0.22154911686807757,0.013094429451070434
8.143e-6,3.162e-7,1.1208528785366225e-9,0.11971228249313691,0.11971228249313691,true,Success,0.24890275133361825,0.102469892533342,0.14643285880027626,0.02501764203806801,4.0,0.21838198869778214,0.013028702935472225,4.0,0.21838198869778214,0.013028702935472225,4.0,0.21838198869778214,0.013028702935472225
8.143e-6,5.623e-7,8.814920852819941e-10,0.11997826709063615,0.11997826709063615,true,Success,0.24505677411802515,0.10100595916945786,0.1440508149485673,0.024611035054253924,4.0,0.21394826019245589,0.01290573064554896,4.0,0.21394826019245589,0.01290573064554896,4.0,0.21394826019245589,0.01290573064554896
8.143e-6,1.0e-6,5.684599421530514e-10,0.11976754408669843,0.11976754408669843,true,Success,0.2450981073126773,0.10080434264735481,0.1442937646653225,0.02465250657641751,4.0,0.2127177667888542,0.01275428968917701,4.0,0.2127177667888542,0.01275428968917701,4.0,0.2127177667888542,0.01275428968917701
8.143e-6,1.778e-6,3.0419565362683094e-10,0.1195534716854833,0.1195534716854833,true,Success,0.25208102641560043,0.1029482690977506,0.14913275731784986,0.02547848408963789,4.0,0.21760840688511585,0.012612525640500985,4.0,0.21760840688511585,0.012612525640500985,4.0,0.21760840688511585,0.012612525640500985
8.143e-6,3.162e-6,1.419568292245256e-10,0.11957521547654826,0.11957521547654826,true,Success,0.26263991594864966,0.10631351534965065,0.156326400598999,0.026706241877894308,4.0,0.22594260498428737,0.012267452869436769,4.0,0.22594260498428737,0.012267452869436769,4.0,0.22594260498428737,0.012267452869436769
8.143e-6,5.623e-6,6.052613857956964e-11,0.11961640369645404,0.11961640369645404,true,Success,0.2731779872509578,0.10967313670540378,0.16350485054555403,0.02793123283268388,4.0,0.2341211215378089,0.011033856713248039,4.0,0.2341211215378089,0.011033856713248039,4.0,0.2341211215378089,0.011033856713248039
8.143e-6,1.0e-5,2.429554309991047e-11,0.11972558223774017,0.11972558223774017,true,Success,0.28197667532699494,0.11250142169453202,0.16947525363246288,0.028949934627060844,4.0,0.24091270737301382,0.009102741956092269,4.0,0.24091270737301382,0.009102741956092269,4.0,0.24091270737301382,0.009102741956092269
8.143e-6,1.778e-5,9.362842472435017e-12,0.11984625692143917,0.11984625692143917,true,Success,0.2893956749569367,0.11483491017470347,0.17456076478223323,0.02981754905162976,4.0,0.24633225661852243,0.0077201099751646645,4.0,0.24633225661852243,0.0077201099751646645,4.373877125635311,0.24890392333619535,0.009076611137860435
8.143e-6,3.162e-5,3.500047668296941e-12,0.11992737402460736,0.11992737402460736,true,Success,0.29536501719922115,0.11673105189611832,0.17863396530310283,0.030512388096977493,4.0,0.25068256173119285,0.0066839767341487066,4.0,0.25068256173119285,0.0066839767341487066,12.15712545233159,0.2393421933168074,0.028168218590400144
8.143e-6,5.623e-5,1.278685523856121e-12,0.11995133301914926,0.11995133301914926,true,Success,0.30057375766201005,0.11834574433197513,0.1822280133300349,0.031125436553851117,4.0,0.25417890581315156,0.005952877343999959,4.0,0.25417890581315156,0.005952877343999959,37.81775631524002,0.2119573389639303,0.05434560202373994
8.143e-6,0.0001,4.57994762616921e-13,0.12017431512570857,0.12017431512570857,true,Success,0.3048504144077595,0.11967239525050334,0.18517801915725618,0.03162859082758701,4.0,0.25707005390032006,0.0052903569780409394,4.0,0.25707005390032006,0.0052903569780409394,119.96178903548962,0.17969381301526227,0.08268925296222368
8.143e-6,0.0001778,1.6044546889743343e-13,0.12004258524092548,0.12004258524092548,true,Success,0.3082421477681624,0.12070766888365789,0.18753447888450453,0.03203048473292699,9.834570065280186,0.2564942178849911,0.02220389571594236,4.925372123643524,0.26617156924007296,0.008264106116516777,379.4919648496662,0.14682660765255898,0.11140993183379558
8.143e-6,0.0003162,5.370577167036058e-14,0.1194642935827284,0.1194642935827284,true,Success,0.3095612878083428,0.12103767660676294,0.18852361120157984,0.032199174461816284,32.936950477583906,0.223354213462475,0.050922624680702924,18.772407604385,0.23978689355778435,0.03710332224622274,1184.4301091838047,0.11328178891214703,0.1394056146065708
8.143e-6,0.0005623,1.5347756975613655e-14,0.11905361376002181,0.11905361376002181,true,Success,0.30316404284623855,0.1186044748799013,0.18455956796633724,0.03152311037668873,103.17143451222925,0.18365370012189028,0.07853632564638939,59.658587985815366,0.20099679866918238,0.06507467967807319,3568.6644633177857,0.07980995000907948,0.16248786107420188
8.143e-6,0.001,3.1599403231654544e-15,0.1242042983091892,0.1242042983091892,true,Success,0.27822218987992187,0.10945314171214308,0.1687690481677788,0.028829444814813643,317.57322562144753,0.1370115220929613,0.10090055976731599,183.77933422087446,0.15201821205835434,0.08876902862275853,10187.048994798099,0.04877155903293049,0.1722825873088096
8.143e-6,0.001778,7.622140021762174e-16,0.11976023130960951,0.11976023130960951,true,Success,0.2576427926544695,0.10167228003972223,0.15597051261474726,0.026645505584173564,937.9683778456435,0.09948517222134087,0.11700242463632314,545.085573873907,0.1130175157353457,0.10605548451409576,26716.39343672213,0.028345013243015933,0.1745540608182308
8.143e-6,0.003162,2.2084802600434695e-16,0.11995493694924571,0.11995493694924571,true,Success,0.24707745947419632,0.0975156886816419,0.14956177079255442,0.025551709677808513,2823.3216508047453,0.06987431617078244,0.13311687789821738,1659.0969646304848,0.08200454072365093,0.12330368350360477,69290.28488631581,0.015521400526151176,0.17708786521476713
8.143e-6,0.005623,6.786126670862681e-17,0.11790322294697919,0.11790322294697919,true,Success,0.2461916464108923,0.09681495677815652,0.1493766896327358,0.025520119417828974,8255.365073194085,0.04718214410024234,0.15090929037818407,4958.956483134784,0.057532420981055876,0.14253601294849555,176576.4497913763,0.007734931350966412,0.18282172950011885
8.143e-6,0.01,2.1470097469901242e-17,0.12087612715281418,0.12087612715281418,true,Success,0.2704002392603133,0.1041757351308616,0.1662245041294517,0.02839529037535997,24358.833379938256,0.03171249567357409,0.18265425815054728,15067.249139705184,0.040247889165533464,0.1757491588352982,472081.8414171993,0.002757324827777229,0.20607887786893753
